기준연도,대표문의,사이트,서비스URL,서비스명,서비스아이디,서비스요약,소관부처명,소관조직명,최종수정일
2025,북한이탈주민 종합상담 콜센터1577-6635 북한이탈주민지원재단02-3215-5815,남북하나재단https://www.koreahana.or.kr 북한이탈주민 포털https://hanaportal.unikorea.go.kr 통일부https://www.unikorea.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003206&wlfareInfoReldBztpCd=01,(북한이탈주민) 의료비 지원,WLF00003206,북한이탈주민의 안정적 국내 정착을 지원하기 위해 본인 부담 의료비를 지원합니다.,통일부,정착지원과,2025-04-22
2025,농협중앙회 지역사회공헌부02-2080-5424,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003207&wlfareInfoReldBztpCd=01,영농도우미 지원,WLF00003207,"사고, 질병 농가에 영농도우미를 지원하여 안정적인 영농활동을 통한 농가소득 증대를 도모합니다.",농림축산식품부,농촌사회서비스과,2025-03-21
2025,강원제대군인지원센터1666-9279 경기남부제대군인지원센터1666-9279 경기북부제대군인지원센터1666-9279 경남제대군인지원센터1666-9279 광주제대군인지원센터1666-9279 국가보훈부 대구제대군인지원센터1666-9279 대전제대군인지원센터1666-9279 보훈상담센터1577-0606 부산제대군인지원센터1666-9279 서울제대군인지원센터1666-9279 인천제대군인지원센터1666-9279 제대군인지원센터,국가보훈부http://www.mpva.go.kr/ 제대군인지원센터http://www.vnet.go.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003208&wlfareInfoReldBztpCd=01,장기복무제대군인 취업지원,WLF00003208,10년 이상 복무하고 전역한 장기복무 제대군인의 원활한 사회복귀를 위해 취업을 지원합니다.,국가보훈부,제대군인일자리과,2025-02-26
2025,보훈상담센터1577-0606,국가보훈부www.mpva.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003209&wlfareInfoReldBztpCd=01,독립유공자 (손)자녀 생활지원금,WLF00003209,보상금을 받지 않는 독립유공자의 (손)자녀 중 생계곤란 가구의 생활지원을 통해 독립유공자 후손으로서의 영예로운 생활을 보장합니다.,국가보훈부,보상정책과,2025-05-23
2025,장애인기업종합지원센터 문의전화02-2181-6500,장애인기업종합지원센터 문의전화www.debc.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003210&wlfareInfoReldBztpCd=01,장애인기업 성장기반구축,WLF00003210,장애인기업의 성장기반 구축을 지원합니다.,중소벤처기업부,소상공인정책과,2025-03-24
2025,보건복지부 콜센터129 중앙보조기기센터1670-5529,보건복지부 콜센터http://www.129.go.kr 중앙보조기기센터http://knat.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003211&wlfareInfoReldBztpCd=01,장애인보조기기 교부,WLF00003211,생활이 어려운 저소득 장애인에게 장애인보조기구를 교부함으로써 생활능력 향상 및 복지증진을 도모합니다.,보건복지부,장애인자립기반과,2025-06-13
2025,통일부 납북자대책팀02-2100-5595 한국토지주택공사031-738-7114,통일부 납북자대책팀http://www.unikorea.go.kr 한국토지주택공사http://www.lh.or.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003212&wlfareInfoReldBztpCd=01,납북피해자 지원,WLF00003212,전후 납북자 가족 및 귀환 납북자에 대한 주거 지원을 통해  납북으로 인한 고통 경감 및 권익향상을 도모합니다.,통일부,납북자대책팀,2025-03-21
2025,질병관리청 1339 콜센터국번없이 1339 질병관리청 예방접종관리과043-719-8398~8399,예방접종도우미누리집https://nip.kdca.go.kr 질병관리청 1339 콜센터https://kdca.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003213&wlfareInfoReldBztpCd=01,인플루엔자 국가예방접종 지원사업,WLF00003213,"어르신, 임신부 및 어린이의 인플루엔자 접종률 향상과 질병부담 감소를 위해 인플루엔자 예방접종을 국가에서 지원합니다.",질병관리청,예방접종관리과,2025-03-21
2025,보훈상담센터1577-0606,국가보훈부http://www.mpva.go.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003214&wlfareInfoReldBztpCd=01,재해위로금지급,WLF00003214,"자연재해로 인명, 재산상 피해를 입은 국가유공자 등 보훈가족을 위로하고 재해복구의지를 고취시키기 위하여 재해위로금을 지급합니다.",국가보훈부,복지정책과,2025-04-15
2025,보건복지부 콜센터129,보건복지부 콜센터http://www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003215&wlfareInfoReldBztpCd=01,한센인 피해자지원,WLF00003215,"한센인 피해사건에 대한 진상을 파악하고, 피해자에게 의료지원과 위로지원금을 지원하여 생활 안정을 도모합니다.",보건복지부,질병정책과,2025-03-04
2025,국가보훈부 보훈상담센터1577-0606,국가보훈부http://www.mpva.go.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003216&wlfareInfoReldBztpCd=01,국가보훈대상자학습보조비지급,WLF00003216,국가보훈 관계법령에 따른 교육지원대상자에 대해 학용품구입 등 교육에 필요한 부대비용 명목의 교육비를 지원합니다.,국가보훈부,생활안정과,2025-05-23
2025,보건복지부 장애인정책과044-202-3184,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003217&wlfareInfoReldBztpCd=01,장애인자립생활지원센터 지원,WLF00003217,"장애인 대상 권익옹호, 동료상담, 개인별 자립지원 등 서비스를 통해 장애인의 자립생활에 필요한 역량강화와 지역사회의 다양한 사회참여 활동을 지원합니다.",보건복지부,장애인정책과,2025-06-13
2025,보건복지부 콜센터129,보건복지부 콜센터http://www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003218&wlfareInfoReldBztpCd=01,의료급여(의료급여건강생활유지비),WLF00003218,의료급여 수급권자에 대한 의료비를 지원하여 저소득층 국민보건 향상과 사회복지 증진에 기여합니다.,보건복지부,기초의료보장과,2025-03-10
2025,한국지능정보사회진흥원 손말이음센터107,한국지능정보사회진흥원 손말이음센터http://107.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003219&wlfareInfoReldBztpCd=01,통신중계서비스 제공,WLF00003219,"청각 또는 언어장애인이 전화로 의사소통을 할 수 있도록  중계사(문자, 수어)를 통해 통신중계서비스를 제공합니다.",과학기술정보통신부,통신경쟁정책과,2025-04-22
2025,보건복지상담센터129,보건복지상담센터http://www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003220&wlfareInfoReldBztpCd=01,여성장애인교육지원,WLF00003220,장애와 여성이라는 이중 제약으로 교육의 기회를 갖지 못한 장애 여성에게 교육서비스를 제공하여 사회참여 기회를 확대합니다.,보건복지부,장애인서비스과,2025-05-07
2025,주택도시기금1566-9009,기금e든든enhuf.molit.go.kr 주택도시기금nhuf.molit.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003222&wlfareInfoReldBztpCd=01,버팀목전세자금대출,WLF00003222,무주택세대주의 주택전세자금 융자를 통해 주거안정을 지원합니다.,국토교통부,주택기금과,2025-04-22
2025,보건복지상담센터129 아동권리보장원(경계선지능아동 사례관리 담당)02-6454-8500,보건복지상담센터http://www.129.go.kr 아동권리보장원(경계선지능아동 사례관리 담당)www.ncrc.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003223&wlfareInfoReldBztpCd=01,경계선지능아동 맞춤형 사례관리서비스,WLF00003223,경계선지능아동에 특화된 자립지원서비스를 제공하고 전문인력을 양성하여 경계선지능아동의 자립능력 향상을 도모합니다.,보건복지부,아동보호자립과,2025-04-10
2025,고용노동부 고객상담센터1350,고용노동부 고객상담센터http://www.moel.go.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003224&wlfareInfoReldBztpCd=01,출산육아기 고용안정장려금,WLF00003224,"출산전후휴가, 유산·사산 휴가, 육아휴직, 육아기 근로시간 단축 등을 부여(허용)한 사업주에게 장려금, 대체인력 인건비 등을 지원합니다.",고용노동부,일가정양립추진단,2025-07-15
2025,환경보건이용권 콜센터1544-0331,한국환경산업기술원 환경피해예방실www.keiti.re.kr 환경보건이용권 홈페이지www.ehtis.or.kr/ecovoucher 환경부 환경보건정책과www.me.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003225&wlfareInfoReldBztpCd=01,환경보건이용권,WLF00003225,"환경보건이용권(10만원 상당 포인트)을 통해 기초생활수급자 13세 미만 어린이에게 환경성질환 예방용품, 청소서비스, 건강체험, 진료비 지원 및 실내환경 유해인자 진단·컨설팅 등 지원합니다.",환경부,환경보건정책과,2025-04-10
2025,고용노동부 고객상담센터1350,고용24https://www.work24.go.kr 고용노동부http://www.moel.go.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003226&wlfareInfoReldBztpCd=01,"모성보호육아지원(출산전후휴가(유산ㆍ사산휴가 포함) 급여, 육아휴직등 급여)",WLF00003226,"출산전후 휴가급여, 육아휴직급여, 난임치료휴가급여 등의 지급을 통해 일과 가정의 양립을 지원하고 모성보호를 도모합니다.",고용노동부,여성고용정책과,2025-04-15
2025,"강원교육청033-259-0883 경기교육청031-1396 경남교육청055-210-5179 경북교육청054-805-3425 광주교육청062-380-4494 대구교육청053-231-0755 대전교육청042-616-8805 부산교육청051-1396 서울교육청02-1396 세종교육청044-320-3342 울산교육청1588-9496 인천교육청032-420-8299 전남교육청061-260-0313, 0316 ~ 0317(콜센터상담) 전북교육청063-239-0850~0851 제주교육청064-710-0605 중앙상담센터1544-9654 충남교육청041-640-7142 충북교육청043-290-2886",,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003227&wlfareInfoReldBztpCd=01,초.중.고 학생 교육정보화 지원,WLF00003227,"초중고 학생에게 PC, 인터넷 통신비를 지원하여 정보 소외 계층의 교육 격차를 해소하고 균등한 교육 기회를 제공합니다.",교육부,디지털인프라담당관,2025-03-25
2025,보건복지상담센터129,보건복지상담센터http://www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003228&wlfareInfoReldBztpCd=01,의료급여 선택의료급여기관제,WLF00003228,의료급여 수급권자에 대한 의료비를 지원하여 저소득층 국민보건 향상과 사회복지 증진에 기여합니다.,보건복지부,기초의료보장과,2025-03-10
2025,보건복지부상담센터129,보건복지부상담센터http://www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003229&wlfareInfoReldBztpCd=01,긴급복지 사회복지시설이용지원,WLF00003229,생계곤란 등의 위기상황에 처하여 도움이 필요한 사람을 일시적으로 신속하게 지원함으로써 이들이 위기상황에서 벗어나도록 합니다.,보건복지부,기초생활보장과,2025-05-26
2025,보건복지상담센터129 한국토지주택공사1600-1004,대한적십자사http://www.redcross.or.kr/ 법무부http://www.moj.go.kr/ 보건복지부http://www.mohw.go.kr 보건복지상담센터http://www.129.go.kr 한국토지주택공사http://www.lh.or.kr/,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003230&wlfareInfoReldBztpCd=01,영주귀국 사할린한인 정착비 및 시설운영지원,WLF00003230,일제강점기 강제징용당한 사할린한인을 대상으로 영주귀국 대상자를 선정하여 귀국 및 정착생활에 필요한 비용을 지원합니다.,보건복지부,노인정책과,2025-03-12
2025,한국장애인고용공단1588-1519,한국장애인고용공단http://www.kead.or.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003231&wlfareInfoReldBztpCd=01,보조공학기기지원,WLF00003231,장애인의 고용촉진과 안정을 위하여 직업생활에 필요한 보조공학기기를 지원합니다.,고용노동부,장애인고용과,2025-03-25
2025,NH농협생명1544-4000,NH농협생명http://www.nhlife.co.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003232&wlfareInfoReldBztpCd=01,농업인안전보험,WLF00003232,농업인이 농작업 중 발생한 피해를 보상받기 위해 가입하는 정책보험 보험료의 일부를 지원합니다.,농림축산식품부,재해보험정책과,2025-03-24
2025,보건복지상담센터129,보건복지상담센터http://www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003235&wlfareInfoReldBztpCd=01,입양아동 양육수당 지원,WLF00003235,입양아동 양육수당 지원을 통해 입양가정의 경제적 부담을 완화하여 국내입양 활성화 및 아동의 건전한 육성을 도모합니다.,보건복지부,아동정책과,2025-05-07
2025,시도 및 시군구 청소년상담복지센터051-662-3120 청소년1388(청소년 상담센터)1388(지역번호+1388),청소년1388(청소년 상담센터)www.1388.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003236&wlfareInfoReldBztpCd=01,청소년상담1388 전화상담,WLF00003236,365일 24시간 연중 상시 이용가능한 비대면 청소년상담채널 운영으로 청소년 고민해소 지원 및 위기청소년을 조기발견합니다.,여성가족부,청소년자립지원과,2025-05-07
2025,보건복지부 콜센터129,공공보건포털 e보건소http://www.e-health.go.kr 보건복지부 콜센터http://www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003237&wlfareInfoReldBztpCd=01,미숙아 및 선천성이상아 의료비 지원,WLF00003237,"미숙아 및 선천성이상아 대상 의료비 지원을 통해 환아 가정의 경제적 부담을 완화하고, 미숙아 등 고위험 신생아의 건강한 성장 발달을 도모합니다.",보건복지부,출산정책과,2025-02-26
2025,국민건강보험공단1577-1000 보건복지상담센터129,국민건강보험공단www.nhis.or.kr 보건복지상담센터www.129.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003238&wlfareInfoReldBztpCd=01,의료급여수급권자 일반건강검진비 지원,WLF00003238,"의료급여수급권자를 대상으로 일반건강검진, 의료급여생애전환기검진을 제공하여 건강증진을 도모합니다.",보건복지부,건강증진과,2025-04-15
2025,고용노동부 고객상담센터1350,고용복지플러스센터www.workplus.go.kr,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003239&wlfareInfoReldBztpCd=01,고용복지플러스센터,WLF00003239,"국민들이 한 곳만 방문하면 다양한 고용과 복지, 금융 서비스 등을 받을 수 있도록 고용센터를 중심으로 고용, 복지,금융 등 서비스 기관이 한 공간에서 서비스를 제공합니다.",고용노동부,고용서비스정책과,2025-03-12
